1476523800	BBC-Latest	41.405117988586426	8	2.114369809627533
1476523800	BBC-World	30.075337886810303	6	1.9599900245666504
1476523800	Buzzfeed-Latest	0.8817398548126221	0	0
1476523800	Buzzfeed-LGBT	0.5196449756622314	0	0
1476523800	CBS-Health	0.594912052154541	0	0
1476523800	CBS-Latest	30.259773015975952	6	2.0210673411687217
1476523800	CBS-Politics	36.18064999580383	7	2.152342285428728
1476523800	CBS-US	52.46903395652771	11	1.7587614276192405
1476523800	CNN-Health	0.8632731437683105	0	0
1476523800	CNN-Latest	42.28726005554199	8	2.251541495323181
1476523800	CNN-Politics	12.272947788238525	2	2.637941837310791
1476523800	CNN-US	0.22867989540100098	0	0
1476523800	CourierJournal-Communities	1.1997408866882324	0	0
1476523800	CourierJournal-Education	1.684568166732788	0	0
1476523800	CourierJournal-Environment	0.7722001075744629	0	0
1476523800	CourierJournal-Latest	112.13513207435608	15	4.422549804051717
1476523800	CourierJournal-Politics	1.260836124420166	0	0
1476523800	DNAinfo-Courts	0.48476600646972656	0	0
1476523800	DNAinfo-Crime	0.3098931312561035	0	0
1476523800	DNAinfo-Education	0.3041501045227051	0	0
1476523800	DNAinfo-Health	0.29047203063964844	0	0
1476523800	DNAinfo-Latest	0.28832006454467773	0	0
1476523800	DNAinfo-Parks&Rec	0.3381199836730957	0	0
1476523800	DNAinfo-Politics	0.2942318916320801	0	0
1476523800	DNAinfo-RealEstate	0.21724891662597656	0	0
1476523800	DNAinfo-Religion	0.3255579471588135	0	0
1476523800	DNAinfo-Transportation	0.3442208766937256	0	0
1476523800	DNAinfo-Transportation	0.30344390869140625	0	0
1476523800	FoxNews-Latest	0.29513096809387207	0	0
1476523800	FoxNews-Politics	9.312530994415283	2	1.5971300601959229
1476523800	HuffingtonPost-Black	0.872020959854126	0	0
1476523800	HuffingtonPost-Green	0.19501996040344238	0	0
1476523800	HuffingtonPost-Impact	0.30608296394348145	0	0
1476523800	HuffingtonPost-Latest	29.415342092514038	6	1.8537317117055256
1476523800	HuffingtonPost-Latino	0.4944570064544678	0	0
1476523800	HuffingtonPost-LGBT	0.46344590187072754	0	0
1476523800	HuffingtonPost-Parents	0.2581748962402344	0	0
1476523800	HuffingtonPost-Politics	19.910306930541992	4	1.8603177070617676
1476523800	HuffingtonPost-Religion	0.4049110412597656	0	0
1476523800	HuffingtonPost-Women	9.94899582862854	2	1.8388055562973022
1476523800	NYT-Arts	0.7826669216156006	0	0
1476523800	NYT-Education	6.431331157684326	1	2.931544780731201
1476523800	NYT-Health	0.1902601718902588	0	0
1476523800	NYT-HomePage	5.691646099090576	1	2.4289650917053223
1476523800	NYT-Local	6.441130876541138	1	1.7633450031280518
1476523800	NYT-Nutrition	0.32135891914367676	0	0
1476523800	NYT-Politics	4.932677984237671	1	1.573124885559082
1476523800	NYT-Research	0.7224340438842773	0	0
1476523800	NYT-Views	0.09406900405883789	0	0
1476523800	SFGate-Latest	20.833664894104004	4	2.0438783168792725
1476523800	SFGate-LGBT	4.689349889755249	1	1.5164570808410645
1476523800	SFGate-Opinion	0.17507004737854004	0	0
1476523800	SFGate-Parents	0.17095685005187988	0	0
1476523800	SFGate-RealEstate	0.16116094589233398	0	0
1476523800	Yahoo-Latest	6.365164041519165	1	2.6223249435424805
1476529200	BBC-Latest	77.9995858669281	12	3.481959283351898
1476529200	BBC-World	54.937114000320435	10	2.451204013824463
1476529200	Buzzfeed-Latest	0.7344491481781006	0	0
1476529200	Buzzfeed-LGBT	0.4278531074523926	0	0
1476529200	CBS-Health	0.6429851055145264	0	0
1476529200	CBS-Latest	17.721000909805298	6	1.9159036874771118
1476529200	CBS-Politics	11.518127918243408	4	1.835679292678833
1476529200	CBS-US	29.7484028339386	7	2.6509571416037425
1476529200	CNN-Health	0.6605820655822754	0	0
1476529200	CNN-Latest	42.409785985946655	11	2.461052829569036
1476529200	CNN-Politics	10.271134853363037	2	2.009159564971924
1476529200	CNN-US	0.23316407203674316	0	0
1476529200	CourierJournal-Communities	2.5037169456481934	0	0
1476529200	CourierJournal-Education	3.0179080963134766	0	0
1476529200	CourierJournal-Environment	0.9414348602294922	0	0
